"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"1597","ASV2639",2,95.75,1.15824090758357,"Venturia_pyrina|KX815325|SH1626888.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_pyrina----Venturiaceae_sp|KF800342|SH1626914.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__unidentified;s__Venturiaceae_sp","Fungi"
"1598","ASV264",1,99.58,NA,"Epicoccum_draconis|GU237795|SH1712318.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_draconis","Fungi"
"1599","ASV2640",1,98.558,NA,"Coniothyrium_juniperi|MH860594|SH2177353.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_juniperi","Fungi"
"1600","ASV2641",9,91.4316666666667,0.598166155846348,"Lepidosphaeria_nicotiae|GQ203760|SH1735370.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Testudinaceae;g__Lepidosphaeria;s__Lepidosphaeria_nicotiae----Lophiostoma_sp|UDB0547260|SH1560575.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp----Ascomycota_sp|FJ224107|SH1551389.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Anteaglonium_parvulum|MN582759|SH3591703.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Anteagloniaceae;g__Anteaglonium;s__Anteaglonium_parvulum----Dothideomycetes_sp|MT765114|SH3593617.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp----Pleosporales_sp|MH861143|SH1623522.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp----Lophiostoma_sp|EU490041|SH1623519.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp----Pleosporales_sp|UDB0519531|SH2739792.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp----Rutola_graminis|MN313815|SH2733850.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Rutola;s__Rutola_graminis","Fungi"
"1601","ASV2642",1,100,NA,"KC589715.1","Plant"
"1602","ASV2644",1,98.008,NA,"Lasiodiplodia_macrospora|KF234557|SH2131667.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Lasiodiplodia;s__Lasiodiplodia_macrospora","Fungi"
"1603","ASV2645",1,99.524,NA,"Forliomyces_uniseptata|KU721772|SH1551386.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Forliomyces;s__Forliomyces_uniseptata","Fungi"
"1604","ASV2646",1,95.982,NA,"Ramularia_euonymicola|KX287409|SH1750549.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_euonymicola","Fungi"
"1605","ASV2648",1,97.458,NA,"Hypocreales_sp|JF819145|SH1557822.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp","Fungi"
"1606","ASV265",1,93.559,NA,"Hymenochaetaceae_sp|MK268915|SH2712182.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__unidentified;s__Hymenochaetaceae_sp","Fungi"
"1607","ASV2653",1,98.537,NA,"Keissleriella_taminensis|LC014564|SH1564713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_taminensis","Fungi"
"1608","ASV2654",1,99.524,NA,"Setophaeosphaeria_sidae|KF251149|SH1614488.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__Setophaeosphaeria_sidae","Fungi"
"1609","ASV2655",1,95.025,NA,"Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis","Fungi"
"1610","ASV2656",1,92.734,NA,"Chrysozyma_griseoflava|AF444557|SH1522439.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozyma;s__Chrysozyma_griseoflava","Fungi"
"1611","ASV2657",1,92.889,NA,"Saccharomycetales_sp|MH744639|SH1573072.08FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unidentified;g__unidentified;s__Saccharomycetales_sp","Fungi"
"1612","ASV2658",1,93.333,NA,"Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis","Fungi"
"1613","ASV2659",1,99.537,NA,"Akanthomyces_muscarius|AJ292388|SH1685988.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Akanthomyces;s__Akanthomyces_muscarius","Fungi"
"1614","ASV266",1,99.605,NA,"Papiliotrema_fusca|AF444668|SH1650802.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fusca","Fungi"
"1615","ASV2660",1,96,NA,"Paragibellulopsis_chrysanthemi|MT530155|SH3594210.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Paragibellulopsis;s__Paragibellulopsis_chrysanthemi","Fungi"
"1616","ASV2661",2,92.735,0.0438406204335743,"Papiliotrema_leoncinii|KP203864|SH1576896.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_leoncinii----Papiliotrema_aurea|AB035045|SH1576893.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_aurea","Fungi"
"1617","ASV2663",1,95.714,NA,"Papiliotrema_aurea|AB035045|SH1576893.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_aurea","Fungi"
"1618","ASV2664",1,90.517,NA,"Murispora_hawksworthii|KT736086|SH1846806.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_hawksworthii","Fungi"
"1619","ASV2665",1,97.797,NA,"Murispora_hawksworthii|KT736086|SH1846806.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_hawksworthii","Fungi"
"1620","ASV2666",1,97.462,NA,"Cistella_sp|UDB0205848|SH1523460.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Cistella_sp","Fungi"
"1621","ASV2667",1,90.385,NA,"Fungi_sp|UDB0750240|SH2720284.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1622","ASV2669",1,81,NA,"Proliferodiscus_earoleucus|MH178530|SH1563216.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Proliferodiscus;s__Proliferodiscus_earoleucus","Fungi"
"1623","ASV267",1,99.034,NA,"Lasiosphaeriaceae_sp|UDB0769138|SH1615638.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__Lasiosphaeriaceae_sp","Fungi"
"1624","ASV2671",1,97.561,NA,"Phomatospora_biseriata|KX549453|SH1576421.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata","Fungi"
"1625","ASV2672",1,98.601,NA,"Fungi_sp|UDB0433204|SH2740609.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1626","ASV2673",1,97.115,NA,"Melanommataceae_sp|KT581749|SH1645897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__unidentified;s__Melanommataceae_sp","Fungi"
"1627","ASV2674",1,99.537,NA,"Ascomycota_sp|FJ438388|SH1518179.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"1628","ASV2675",1,96.296,NA,"Coprinopsis_patouillardii|FN396150|SH1513477.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_patouillardii","Fungi"
"1629","ASV2676",1,99.216,NA,"Erythrobasidiales_sp|LM644065|SH1613500.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__unidentified;g__unidentified;s__Erythrobasidiales_sp","Fungi"
"1630","ASV2677",1,96.262,NA,"Radulidium_subulatum|EU041788|SH1650034.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Radulidium;s__Radulidium_subulatum","Fungi"
"1631","ASV2678",1,97.899,NA,"Diaporthe_limonicola|MF418422|SH2207463.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_limonicola","Fungi"
"1632","ASV2679",1,99.642,NA,"Taphrina_caerulescens|AF492081|SH1519952.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_caerulescens","Fungi"
"1633","ASV268",1,99.679,NA,"OQ883695.1","Plant"
"1634","ASV2680",1,100,NA,"Pseudeurotiaceae_sp|UDB0151416|SH2728787.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__Pseudeurotiaceae_sp","Fungi"
"1635","ASV2681",1,90.135,NA,"Teratosphaeriaceae_sp|KJ406758|SH1641391.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp","Fungi"
"1636","ASV2682",1,99.024,NA,"Keissleriella_taminensis|LC014564|SH1564713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_taminensis","Fungi"
"1637","ASV2683",1,92.576,NA,"Uzbekistanica_rosae-hissaricae|MG828976|SH1645905.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Uzbekistanica;s__Uzbekistanica_rosae-hissaricae","Fungi"
"1638","ASV2684",1,98.19,NA,"Dissoconium_sp|JF701607|SH1552281.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium_sp","Fungi"
"1639","ASV2685",2,97.579,0.281428498912253,"Stagonospora_forlicesenensis|KX655557|SH1749474.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_forlicesenensis----Stagonospora_tainanensis|AF439464|SH1576720.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_tainanensis","Fungi"
"1640","ASV2686",1,98.095,NA,"Neocucurbitaria_ribicola|MF795785|SH1614519.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_ribicola","Fungi"
"1641","ASV2687",2,98.876,0,"Taphrina_communis|AF492086|SH1680667.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_communis----Taphrina_pruni-subcordatae|AF492109|SH1519964.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_pruni-subcordatae","Fungi"
"1642","ASV2688",1,96.371,NA,"Peniophora_pithya|AF119520|SH1646462.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_pithya","Fungi"
"1643","ASV2689",1,99.617,NA,"Psathyrella_candolleana|DQ389720|SH1643606.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_candolleana","Fungi"
"1644","ASV269",1,99.029,NA,"Edenia_gomezpompae|FJ839619|SH1520732.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Edenia;s__Edenia_gomezpompae","Fungi"
"1645","ASV2690",1,95.794,NA,"Torula_acaciae|KY173471|SH1560805.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_acaciae","Fungi"
"1646","ASV2691",1,92.925,NA,"Cryptococcus_sp|UDB0191910|SH2725594.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","Fungi"
"1647","ASV2692",1,97.596,NA,"Pleosporales_sp|UDB0219235|SH2726549.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1648","ASV2693",1,94.907,NA,"Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis","Fungi"
"1649","ASV2694",1,99.635,NA,"Burgoa_verzuoliana|AB972781|SH1512592.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Burgoa;s__Burgoa_verzuoliana","Fungi"
"1650","ASV2695",1,100,NA,"Zygophiala_wisconsinensis|AY598853|SH1552371.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Schizothyriaceae;g__Zygophiala;s__Zygophiala_wisconsinensis","Fungi"
"1651","ASV2696",1,97.674,NA,"Taphrina_ulmi|AF492123|SH1680712.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_ulmi","Fungi"
"1652","ASV2697",2,95.964,0,"Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora----Ramularia_tovarae|KJ504807|SH1975259.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_tovarae","Fungi"
"1653","ASV2698",1,85.214,NA,"Phaeomoniella_chlamydospora|AF197973|SH1615013.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Phaeomoniella;s__Phaeomoniella_chlamydospora","Fungi"
"1654","ASV2699",1,91.743,NA,"Tremellales_sp|UDB060638|SH2715656.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"1655","ASV27",1,100,NA,"Sporobolomyces_roseus|AY015438|SH1575126.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus","Fungi"
"1656","ASV270",1,99.588,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"1657","ASV2700",1,98.485,NA,"Neocatenulostroma_sp|UDB0655220|SH1571461.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Neocatenulostroma;s__Neocatenulostroma_sp","Fungi"
"1658","ASV2701",1,100,NA,"Hannaella_sp|KT962991|SH2701960.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sp","Fungi"
"1659","ASV2702",1,89.151,NA,"Sirobasidiaceae_sp|MH185197|SH2706880.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Sirobasidiaceae;g__unidentified;s__Sirobasidiaceae_sp","Fungi"
"1660","ASV2703",1,95.417,NA,"Alternaria_obclavata|FJ839616|SH1505880.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_obclavata","Fungi"
"1661","ASV2704",1,99.107,NA,"Trichomeriaceae_sp|UDB0437625|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp","Fungi"
"1662","ASV2705",1,91.855,NA,"Lophiostoma_sp|KF675281|SH1559716.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp","Fungi"
"1663","ASV2706",1,98.69,NA,"Montagnula_scabiosae|KT443907|SH1579763.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Montagnula;s__Montagnula_scabiosae","Fungi"
"1664","ASV2707",1,99.087,NA,"Sordariomycetes_sp|KX722232|SH1567460.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp","Fungi"
"1665","ASV2708",1,92.754,NA,"Mycosphaerella_sp|KF436232|SH1606646.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_sp","Fungi"
"1666","ASV2709",1,93.722,NA,"Dothideales_sp|AB476477|SH1542970.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__unidentified;g__unidentified;s__Dothideales_sp","Fungi"
"1667","ASV271",1,86.478,NA,"Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"1668","ASV2710",1,100,NA,"Sordariomycetes_sp|KP991864|SH1554921.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp","Fungi"
"1669","ASV2711",1,96.957,NA,"Fonsecazyma_sp|UDB0527699|SH1525719.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Fonsecazyma;s__Fonsecazyma_sp","Fungi"
"1670","ASV2712",1,100,NA,"Botryosphaeriales_sp|UDB0304196|SH2732017.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__unidentified;g__unidentified;s__Botryosphaeriales_sp","Fungi"
"1671","ASV2713",1,85.859,NA,"Fungi_sp|KP335436|SH1550227.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1672","ASV2715",1,98.305,NA,"Polyporales_sp|UDB0256849|SH1506799.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp","Fungi"
"1673","ASV2716",1,95.545,NA,"Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1674","ASV2717",2,100,0,"Fusarium_asiaticum|DQ459835|SH2456120.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_asiaticum----Gibberella_zeae|AB586992|SH1610160.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_zeae","Fungi"
"1675","ASV272",1,98.755,NA,"Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","Fungi"
"1676","ASV2721",1,99.024,NA,"Vishniacozyma_sp|UDB0486910|SH2742177.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp","Fungi"
"1677","ASV2722",1,98.592,NA,"Tremellales_sp|UDB0398293|SH1505465.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"1678","ASV2724",1,97.608,NA,"Pleosporales_sp|UDB0310781|SH1555350.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1679","ASV2725",1,100,NA,"Tremella_sp|HQ631031|SH1523540.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella;s__Tremella_sp","Fungi"
"1680","ASV2726",2,88.646,0.0707106781186507,"Murispora_hawksworthii|KT736086|SH1846806.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_hawksworthii----Murispora_medicaginicola|KT736083|SH1734454.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_medicaginicola","Fungi"
"1681","ASV2727",1,95.745,NA,"Chytridiomycota_sp|UDB0458892|SH2741377.08FU|reps|k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Chytridiomycota_sp","Fungi"
"1682","ASV2728",1,97.321,NA,"Pseudolachnea_fraxini|JQ889287|SH1520256.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Pseudolachnea;s__Pseudolachnea_fraxini","Fungi"
"1683","ASV2729",1,100,NA,"Exserohilum_turcicum|MN918434|SH1526529.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_turcicum","Fungi"
"1684","ASV273",1,90.164,NA,"Pleosporales_sp|UDB0252762|SH2729358.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1685","ASV2730",3,93.559,4.31973471407678,"Rhizophydiales_sp|UDB0295522|SH2722447.08FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified;s__Rhizophydiales_sp----Rhizophydiales_sp|UDB0492198|SH2723361.08FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified;s__Rhizophydiales_sp----Rhizophydiales_sp|UDB0578335|SH2727736.08FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified;s__Rhizophydiales_sp","Fungi"
"1686","ASV2731",1,98.058,NA,"Podospora_sp|UDB0155097|SH1578222.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_sp","Fungi"
"1687","ASV2732",1,93.939,NA,"Inocybe_stellata|GQ893009|SH1527305.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_stellata","Fungi"
"1688","ASV2733",1,98.086,NA,"Pleosporales_sp|UDB0236030|SH2733325.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1689","ASV2734",1,100,NA,"Urnula_craterium|EU834221|SH1514584.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Urnula;s__Urnula_craterium","Fungi"
"1690","ASV2736",1,100,NA,"Ciliophora_sp|UDB0492206|SH3326087.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp","Fungi"
"1691","ASV2737",1,97.596,NA,"Pleosporales_sp|KP137418|SH1548024.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1692","ASV2738",1,100,NA,"Colletotrichum_chlorophyti|GU227894|SH1543729.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_chlorophyti","Fungi"
"1693","ASV2739",1,100,NA,"Pseudorobillarda_phragmitis|UDB0407432|SH1558910.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis","Fungi"
